customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06281,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.13,1793.52,Yes
CUST-06282,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),32.4,1121.89,No
CUST-06283,Male,1,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.06,1311.77,No
CUST-06284,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.55,341.27,No
CUST-06285,Female,0,No,No,29,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.74,902.69,Yes
CUST-06286,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.07,4302.17,Yes
CUST-06287,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.27,647.42,Yes
CUST-06288,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),101.86,1620.99,Yes
CUST-06289,Female,0,No,No,31,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.82,2541.35,Yes
CUST-06290,Male,0,Yes,Yes,64,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.84,4035.69,No
CUST-06291,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.21,1952.71,Yes
CUST-06292,Male,1,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,66.12,3979.55,Yes
CUST-06293,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,74.38,3651.79,No
CUST-06294,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.93,808.98,Yes
CUST-06295,Female,0,No,No,66,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,107.33,7079.29,Yes
CUST-06296,Male,0,No,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,49.62,2092.69,No
CUST-06297,Female,1,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,72.97,3007.45,Yes
CUST-06298,Male,0,Yes,No,50,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),50.29,2495.43,No
CUST-06299,Male,1,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,104.94,313.84,Yes
CUST-06300,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.49,400.07,Yes
CUST-06301,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,91.02,5291.83,No
CUST-06302,Male,0,No,No,45,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,57.14,2582.57,No
CUST-06303,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.87,993.52,Yes
CUST-06304,Male,1,No,No,33,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,48.52,1608.53,Yes
CUST-06305,Male,0,No,No,45,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,48.26,2190.4,No
CUST-06306,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.95,1208.24,No
CUST-06307,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.17,1198.9,Yes
CUST-06308,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.33,4234.62,Yes
CUST-06309,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.46,679.97,No
CUST-06310,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,57.68,2355.54,No
CUST-06311,Male,0,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.65,1143.63,No
CUST-06312,Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.41,3344.08,Yes
CUST-06313,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.01,3815.17,Yes
CUST-06314,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.59,2712.47,Yes
CUST-06315,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),71.25,3341.52,No
CUST-06316,Female,1,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.38,1515.28,No
CUST-06317,Female,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.01,459.36,No
CUST-06318,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),85.41,2974.77,Yes
CUST-06319,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),97.41,4772.94,No
CUST-06320,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,71.42,3430.15,No
CUST-06321,Female,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.35,3550.34,No
CUST-06322,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,27.04,512.01,Yes
CUST-06323,Female,0,Yes,No,66,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.75,2820.63,No
CUST-06324,Female,0,No,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.62,2223.71,No
CUST-06325,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.18,2739.09,Yes
CUST-06326,Male,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,32.2,1093.84,No
CUST-06327,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,87.32,4819.28,No
CUST-06328,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.24,763.95,No
CUST-06329,Female,0,Yes,No,68,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,43.62,2950.8,Yes
CUST-06330,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.79,284.99,Yes
CUST-06331,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,41.08,0.0,No
CUST-06332,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.5,3383.05,Yes
CUST-06333,Male,0,No,No,62,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),56.59,3520.67,No
CUST-06334,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.7,0.0,No
CUST-06335,Male,0,Yes,Yes,49,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),32.23,1588.3,No
CUST-06336,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.29,823.86,No
CUST-06337,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),36.28,54.39,No
CUST-06338,Female,0,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.01,544.03,No
CUST-06339,Female,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,61.87,2927.03,No
CUST-06340,Male,0,Yes,Yes,46,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),43.79,2030.73,No
CUST-06341,Female,1,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.29,2029.2,No
CUST-06342,Female,0,No,Yes,72,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,33.9,2424.27,No
CUST-06343,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,103.25,306.19,Yes
CUST-06344,Male,0,No,No,62,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),74.11,4603.66,Yes
CUST-06345,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.67,0.0,Yes
CUST-06346,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.11,4267.37,No
CUST-06347,Female,1,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.9,1392.51,Yes
CUST-06348,Male,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),86.09,5920.23,No
CUST-06349,Female,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.2,110.28,No
CUST-06350,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.66,452.78,Yes
CUST-06351,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),84.31,6002.42,No
CUST-06352,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,77.1,1526.65,Yes
CUST-06353,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.73,1513.9,No
CUST-06354,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.97,737.26,No
CUST-06355,Male,1,Yes,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.8,275.2,No
CUST-06356,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.9,354.99,Yes
CUST-06357,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.6,261.22,No
CUST-06358,Male,0,No,No,61,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.63,2712.07,No
CUST-06359,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),29.31,30.81,Yes
CUST-06360,Female,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,62.14,4037.66,No
CUST-06361,Female,0,No,Yes,16,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),81.05,1279.22,Yes
CUST-06362,Female,0,Yes,No,44,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.96,3429.78,Yes
CUST-06363,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),49.99,889.13,No
CUST-06364,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),95.93,6239.2,No
CUST-06365,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,61.99,130.12,Yes
CUST-06366,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),89.97,4664.66,No
CUST-06367,Male,1,Yes,Yes,68,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.24,2598.09,Yes
CUST-06368,Male,0,No,No,32,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),41.45,1307.42,Yes
CUST-06369,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,78.24,2515.01,Yes
CUST-06370,Female,0,No,Yes,10,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,44.18,426.49,Yes
CUST-06371,Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),94.45,6044.18,No
CUST-06372,Female,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,93.78,6476.25,No
CUST-06373,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.12,941.5,No
CUST-06374,Male,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,2805.5,Yes
CUST-06375,Female,0,No,No,55,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.8,2473.57,No
CUST-06376,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.22,786.9,No
CUST-06377,Male,1,Yes,No,0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,30.11,0.0,Yes
CUST-06378,Female,0,No,No,9,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,83.35,743.64,No
CUST-06379,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,73.15,4750.07,Yes
CUST-06380,Male,0,No,No,58,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,38.56,2226.75,No
CUST-06381,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.42,174.78,No
CUST-06382,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.21,4087.27,No
CUST-06383,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,93.99,6018.62,No
CUST-06384,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.16,813.19,No
CUST-06385,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.87,905.76,No
CUST-06386,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.87,4012.0,No
CUST-06387,Female,1,No,Yes,63,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,84.15,5308.42,Yes
CUST-06388,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.73,2190.99,Yes
CUST-06389,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,74.0,2532.92,Yes
CUST-06390,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.23,6356.29,Yes
CUST-06391,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),65.81,4426.94,No
CUST-06392,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.47,3246.69,Yes
CUST-06393,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.25,4696.32,Yes
CUST-06394,Female,0,Yes,Yes,53,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,47.69,2513.53,No
CUST-06395,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),96.18,2022.71,Yes
CUST-06396,Female,0,No,No,66,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.84,3471.26,Yes
CUST-06397,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.97,1789.95,Yes
CUST-06398,Female,0,No,Yes,60,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,63.64,3826.07,No
CUST-06399,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.43,5438.73,Yes
CUST-06400,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,63.59,1345.77,Yes
CUST-06401,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.17,6039.36,Yes
CUST-06402,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,99.44,6247.28,No
CUST-06403,Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.98,2764.32,No
CUST-06404,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,68.25,2680.64,Yes
CUST-06405,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.61,1110.12,No
CUST-06406,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,45.56,148.92,No
CUST-06407,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.15,3216.41,Yes
CUST-06408,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,109.76,5377.75,No
CUST-06409,Female,0,No,Yes,40,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,91.72,3670.29,Yes
CUST-06410,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.36,1217.06,No
CUST-06411,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),105.22,3770.37,No
CUST-06412,Male,1,No,No,39,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.43,1883.71,No
CUST-06413,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),105.69,7063.45,No
CUST-06414,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),87.13,2607.1,No
CUST-06415,Male,0,No,No,16,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.37,986.51,Yes
CUST-06416,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),88.93,357.44,Yes
CUST-06417,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),102.21,6447.39,No
CUST-06418,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),96.64,1257.22,Yes
CUST-06419,Male,0,No,No,30,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.04,1513.91,No
CUST-06420,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),78.95,4331.36,No
CUST-06421,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,99.8,1310.81,Yes
CUST-06422,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,61.39,1054.16,No
CUST-06423,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.54,3777.0,No
CUST-06424,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,103.5,4671.38,Yes
CUST-06425,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,90.93,1561.12,No
CUST-06426,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.46,1067.28,Yes
CUST-06427,Female,0,No,Yes,51,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.56,2624.35,No
CUST-06428,Female,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,101.38,1622.07,Yes
CUST-06429,Male,1,Yes,No,32,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.86,849.29,No
CUST-06430,Female,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,37.91,767.68,No
CUST-06431,Female,0,No,Yes,68,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,48.6,3307.02,No
CUST-06432,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),90.93,2529.43,Yes
CUST-06433,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.52,4324.61,No
CUST-06434,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,92.59,5918.17,No
CUST-06435,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,106.84,1271.83,Yes
CUST-06436,Female,0,Yes,No,68,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,54.41,3710.76,No
CUST-06437,Male,0,Yes,Yes,3,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.84,107.36,No
CUST-06438,Male,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.85,1861.23,Yes
CUST-06439,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.5,226.12,No
CUST-06440,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.28,88.81,No
CUST-06441,Male,1,No,Yes,40,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,45.01,1781.75,No
CUST-06442,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,88.65,3831.24,Yes
CUST-06443,Female,0,No,No,42,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,69.52,2900.26,No
CUST-06444,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.65,610.57,No
CUST-06445,Female,0,Yes,Yes,57,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,28.76,1620.11,No
CUST-06446,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),44.17,1536.89,No
CUST-06447,Female,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.89,832.61,No
CUST-06448,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,61.83,1973.41,No
CUST-06449,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.23,421.84,No
CUST-06450,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.98,4056.91,Yes
CUST-06451,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,100.78,6027.44,Yes
CUST-06452,Female,0,No,Yes,22,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,44.13,987.39,No
CUST-06453,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.79,1068.32,No
CUST-06454,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,47.7,3098.26,Yes
CUST-06455,Male,1,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,77.33,1147.56,Yes
CUST-06456,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,26.16,792.42,Yes
